LNAME,FNAME,ID
Bautista,Jose,bautj001
Bautista,Jose,bautj002
Baxes,Jim,baxej101
Baxes,Mike,baxem101
Baxter,Mike,baxtm001
Baxter,Moose,baxtj101
Bay,Harry,bay-h101
Bay,Jason,bay-j001
Bayer,Burley,byerb102
Bayless,Dick,bayld101
Bayliss,Jonah,baylj001
Baylor,Don,bayld001
Bayne,Bill,baynb101
Bazardo,Yorman,bazay001
Beach,Jack,beacj101
Beachy,Brandon,beacb001
Beadle,Dave,beatd102
Beal,Damien,beald901
Beall,Bob,bealb101
Beall,Johnny,bealj101
Beall,Walter,bealw101
Beals,Tommy,bealt101
Beam,Alex,beama101
Beam,Ernie,beame101
Beam,T.J.,beamt002
Beamon,Charlie,beamc102
Beamon,Charlie,beamc101
Beamon,Trey,beamt001
Bean,Belve,beanb101
Bean,Bill,beanb002
Bean,Colter,beanc001
Bean,Ed,beane901
Bean,Joe,beanj101
Beane,Billy,beanb001
Beard,Dave,beard001
Beard,Mike,bearm101
Beard,Ollie,bearo101
Beard,Ralph,bearr101
Beard,Ted,beart101
Bearden,Gene,bearg102
Beardsley,John,bearj901
Beare,Gary,bearg101
Bearnarth,Larry,bearl101
Bearse,Kevin,beark001
Beasley,Chris,beasc001
Beasley,Lew,beasl101
Beasley,Tony,beast801
Beatin,Ed,beate101
Beato,Pedro,beatp001
Beattie,Jim,beatj001
Beatty,Blaine,beatb001
Beatty,Desmond,beatd101
Beauchamp,Jim,beauj101
Beaumont,Ginger,beaug101
Beavan,Blake,beavb001
Beavens,Edward,beave101
Beazley,Johnny,beazj101
Becannon,Billy,becaw901
Becannon,Buck,becab101
Bechler,Steve,bechs001
Bechtel,George,bechg101
Beck,Bob,beckb901
Beck,Boom-Boom,beckb104
Beck,Chad,beckc001
Beck,Chris,beckc002
Beck,Clyde,beckc101
Beck,Erve,becke101
Beck,Frank,beckf102
Beck,Fred,beckf101
Beck,George,beckg102
Beck,Rich,beckr101
Beck,Rod,beckr001
Beck,Zinn,beckz101
Beckendorf,Heinie,beckh101
Becker,Beals,beckb101
Becker,Bob,beckb102
Becker,Charlie,beckc102
Becker,Heinz,beckh102
Becker,Joe,beckj102
Becker,Marty,beckm101
Becker,Rich,beckr002
Beckert,Glenn,beckg101
Beckett,Josh,beckj002
Beckett,Robbie,beckr003
Beckham,Gordon,beckg001
Beckham,Tim,beckt001
Beckley,Jake,beckj103
Beckman,Jim,beckj101
Beckmann,Bill,beckb103
Beckwith,Joe,beckj001
Becquer,Julio,becqj101
Bedard,Erik,bedae001
Bedell,Howie,bedeh101
Bedford,Gene,bedfg101
Bedgood,Phil,bedgp101
Bedient,Hugh,bedih101
Bednar,Andy,bedna101
Bedrosian,Cam,bedrc001
Bedrosian,Steve,bedrs001
Beebe,Fred,beebf101
Beebe,W.S.,beebw901
Beech,Matt,beecm001
Beecher,Ed,beece101
Beecher,Roy,beecr101
Beeler,Dallas,beeld001
Beeler,Jodie,beelj101
Beene,Andy,beena001
Beene,Fred,beenf101
Beers,Clarence,beerc101
Beggs,Joe,beggj101
Begley,Jim,beglj101
Behan,Petie,behap101
Behel,Steve,behes101
Behenna,Rick,beher001
Behle,Frank,behlf901
Behney,Mel,behnm101
Behrman,Hank,behrh101
Beimel,Joe,beimj001
Beirne,Kevin,beirk001
Bejma,Ollie,bejmo101
Belanger,Mark,belam101
Belardi,Wayne,belaw101
Belcher,Kevin,belck001
Belcher,Tim,belct001
Belden,Ira,beldi101
Belfiore,Mike,belfm001
Belinda,Stan,belis001
Belinsky,Bo,belib101
Belisario,Ronald,belir001
Belisle,Matt,belim001
Belitz,Todd,belit001
Beliveau,Jeff,belij001
Belk,Tim,belkt001
Bell,Beau,bellb102
Bell,Bill,bellb101
Bell,Buddy,bellb001
Bell,Charlie,bellc101
Bell,David,belld002
Bell,Derek,belld001
Bell,Eric,belle001
Bell,Fern,bellf102
Bell,Frank,bellf101
Bell,Gary,bellg102
Bell,George,bellg101
Bell,George,bellg001
Bell,Gus,bellg103
Bell,Heath,bellh001
Bell,Hi,bellh101
Bell,Jack,bellr103
Bell,Jay,bellj001
Bell,Jerry,bellj101
Bell,Josh,bellj004
Bell,Josh,bellj005
Bell,Juan,bellj003
Bell,Kevin,bellk101
Bell,Les,belll101
Bell,Mike,bellm001
Bell,Mike,bellm003
Bell,Ralph,bellr101
Bell,Rob,bellr003
Bell,Terry,bellt001
Bell,Trevor,bellt002
Bell,Wally,bellw901
Bella,Zeke,bellz101
Bellan,Steve,bells101
Bellatti,Andrew,bella001
Belle,Albert,bellj002
Bellhorn,Mark,bellm002
Belliard,Rafael,bellr001
Belliard,Ronnie,bellr002
Bellinger,Clay,bellc001
Bellino,Dan,belld901
Bellman,Jack,bellj102
Belloir,Rob,bellr102
Bellorin,Edwin,belle002
Belnome,Vince,belnv001
Below,Duane,belod001
Belt,Brandon,beltb001
Beltran,Carlos,beltc001
Beltran,Francis,beltf001
Beltran,Rigo,beltr001
Beltre,Adrian,belta001
Beltre,Engel,belte002
Beltre,Esteban,belte001
Beltre,Omar,belto001
Bemis,Harry,bemih101
Benard,Marvin,benam001
Benavides,Freddie,benaf001
Bench,Johnny,bencj101
Bendekovits,Joe,bendj901
Bender,Chief,bendc101
Benedict,Art,benea101
Benedict,Bruce,beneb001
Benes,Alan,benea002
Benes,Andy,benea001
Benes,Joe,benej101
Benge,Ray,bengr101
Bengough,Benny,bengb101
Benintendi,Andrew,benia002
Beniquez,Juan,benij001
Benitez,Armando,benia001
Benitez,Yamil,beniy001
Benjamin,Mike,benjm001
Benjamin,Stan,benjs101
Benn,Henry,bennh101
Benners,Ike,benni101
Bennett,Bugs,morrb103
Bennett,Charlie,bennc101
Bennett,Dave,bennd102
Bennett,Dennis,bennd101
Bennett,Erik,benne001
Bennett,Frank,bennf102
Bennett,Fred,bennf101
Bennett,Gary,benng001
Bennett,Herschel,bennh102
Bennett,Jack,bennj901
Bennett,Jeff,bennj002
Bennett,Joe,bennj101
Bennett,Joel,bennj001
Bennett,Pug,bennp101
Bennett,Shayne,benns001
Benoit,Joaquin,benoj001
Benson,Allen,bensa101
Benson,Joe,bensj001
Benson,Kris,bensk001
Benson,Vern,bensv101
Bentley,Cy,bentc101
Bentley,Jack,bentj101
Benton,Al,benta101
Benton,Butch,bentb001
Benton,Larry,bentl101
Benton,Rabbit,bentr101
Benton,Rube,bentr102
Benton,Sid,bents101
Bentz,Chad,bentc001
Benz,Joe,benzj101
Benzinger,Todd,benzt001
Berardino,Dick,berad801
Berardino,Johnny,beraj101
Berberet,Lou,berbl101
Berblinger,Jeff,berbj001
Bere,Jason,berej002
Berenguer,Juan,berej001
Berenyi,Bruce,bereb001
Beresford,James,berej003
Berg,Dave,bergd002
Berg,Justin,bergj002
Berg,Moe,bergm103
Bergamo,Augie,berga102
Bergen,Bill,bergb102
Bergen,Marty,bergm102
Berger,Boze,bergb101
Berger,Brandon,bergb001
Berger,Clarence,bergc101
Berger,Frederick,bergf901
Berger,Heinie,bergh101
Berger,Joe,bergj103
Berger,Johnny,bergj102
Berger,Tun,bergt101
Berger,Wally,bergw101
Bergeron,Peter,bergp001
Bergesen,Brad,bergb002
Bergh,John,bergj101
Berghammer,Marty,bergm101
Bergman,Al,berga101
Bergman,Christian,bergc001
Bergman,Dave,bergd001
Bergman,Dusty,bergd003
Bergman,Sean,bergs001
Bergmann,Jason,bergj001
Bergolla,William,bergw001
Beringer,C.B.,beric801
Berkelbach,Frank,berkf101
Berken,Jason,berkj001
Berkenstock,Nate,berkn101
Berkman,Lance,berkl001
Berly,Jack,berlj101
Berman,Bob,bermb101
Bernadina,Roger,bernr001
Bernal,Victor,bernv101
Bernard,Curt,bernc101
Bernard,Dwight,bernd101
Bernard,Joe,bernj102
Bernazard,Tony,bernt001
Bernero,Adam,berna001
Bernhard,Bill,bernb101
Bernhardt,Carlos,bernc801
Bernhardt,Juan,bernj101
Bernhardt,Walter,bernw101
Bernier,Carlos,bernc102
Bernier,Doug,bernd001
Bero,Johnny,beroj101
Berra,Dale,berrd001
Berra,Yogi,berry101
Berran,Dennis,berrd101
Berres,Ray,berrr101
Berrios,Jose,berrj001
Berroa,Angel,berra001
Berroa,Geronimo,berrg001
Berry,Charlie,berrc102
Berry,Charlie,berrc103
Berry,Claude,berrc101
Berry,Joe,berrj101
Berry,Joe,berrj103
Berry,Joe,berrj102
Berry,Ken,berrk101
Berry,Mark,berrm801
Berry,Neil,berrn101
Berry,Quintin,berrq001
Berry,Sean,berrs001
Berry,Tom,berrt101
Berryhill,Damon,berrd002
Bertaina,Frank,bertf101
Berte,Harry,berth102
Bertell,Dick,bertd101
Berthrong,Henry,berth101
Bertoia,Reno,bertr101
Bertotti,Mike,bertm001
Bertrand,Lefty,bertl101
Berumen,Andres,berua001
Besana,Fred,besaf101
Bescher,Bob,bescb101
Besse,Herman,bessh101
Bessent,Don,bessd101
Best,Karl,bestk001
Bestick,William,bestu101
Beswick,Jim,beswj101
Betances,Dellin,betad001
Betancourt,Rafael,betar001
Betancourt,Yuniesky,betay001
Betcher,Frank,betcf101
Betcher,Ralph,betcr901
Betemit,Wilson,betew001
Bethancourt,Christian,bethc001
Bethea,Bill,bethb101
Bethke,Jim,bethj101
Bettencourt,Larry,bettl101
Bettendorf,Jeff,bettj001
Bettis,Chad,bettc001
Betts,Harry,betth102
Betts,Huck,betth101
Betts,Mookie,bettm001
Betts,William,bettw901
Betzel,Bruno,betzb101
Bevacqua,Kurt,bevak001
Bevan,Hal,bevah101
Bevens,Bill,beveb101
Beverlin,Jason,bevej001
Bevil,Brian,bevib001
Bevil,Lou,bevil101
Beville,Ben,bevib101
Beville,Monte,bevim101
Bevington,Terry,bevit801
Beyeler,Arnie,beyea801
Bezdek,Hugo,bezdh801
Biagini,Greg,biagg801
Biagini,Joe,biagj001
Bialas,Dave,biald801
Bialorucki,Larry,biall901
Biancalana,Buddy,bianb001
Bianchi,Jeff,bianj001
Bianco,Tommy,biant101
Biasatti,Hank,biash101
Bibby,Jim,bibbj001
Bible,Jon,biblj901
Bichette,Dante,bichd001
Bickerton,John,bicku801
Bickford,Vern,bickv101
Bickham,Dan,bickd101
Bicknell,Charlie,bickc101
Biddle,Rocky,biddr001
Biecher,Ed,beece102
Bielaski,Oscar,bielo101
Bielecki,Mike,bielm001
Biemiller,Harry,biemh101
Bierbauer,Lou,bierl101
Bierbrodt,Nick,biern001
Bierd,Randor,bierr001
Bierhalter,Bits,bierb901
Bierman,Charles,bierc101
Bieser,Steve,biess001
Bigbee,Carson,bigbc101
Bigbee,Lyle,bigbl101
Bigbie,Larry,bigbl001
Bigelow,Elliot,bigee101
Bigelow,W.J.,bigew901
Biggio,Craig,biggc001
Biggs,Charlie,biggc101
Bigler,Ivan,bigli101
Bignell,George,bigng101
Biittner,Larry,biitl101
Bilardello,Dann,bilad001
Bilbrey,Jim,bilbj101
Bildilli,Emil,bilde101
Bilko,Steve,bilks101
Billiard,Harry,billh101
Billingham,Jack,billj101
Billings,Bruce,billb002
Billings,Dick,billd101
Billings,Josh,billj103
Billings,Josh,billj102
Billingsley,Brent,billb001
Billingsley,Chad,billc001
Billmeyer,Mick,billm801
Binks,George,binkg101
Biras,Steve,biras101
Birchall,Jud,bircj101
Bird,Doug,birdd101
Bird,Frank,birdf101
Bird,George,birdg101
Bird,Greg,birdg001
Bird,Red,birdr101
Birdsall,Dave,birdd102
Birkbeck,Mike,birkm001
Birkins,Kurt,birkk001
Birkofer,Ralph,birkr101
Birmingham,Joe,birmj101
Birrer,Babe,birrb101
Birtsas,Tim,birtt001
Biscan,Frank,biscf101
Bischoff,John,biscj101
Bisenius,Joe,bisej001
Bishop,Bill,bishb101
Bishop,Bill,bishb102
Bishop,Charlie,bishc101
Bishop,Frank,bishf101
Bishop,Homer,bishh901
Bishop,Jim,bishj101
Bishop,Lloyd,bishl101
Bishop,Max,bishm102
Bishop,Mike,bishm101
Bisland,Rivington,bislr101
Bissonette,Del,bissd101
Bithorn,Hi,bithh101
Bitker,Joe,bitkj001
Bittiger,Jeff,bittj001
Bittmann,Red,bittr101
Bivin,Jim,bivij101
Bixler,Brian,bixlb001
Bjorkman,George,bjorg101
Bjornson,Craig,bjorc801
Blach,Ty,blact002
Black,Bill,blacb103
Black,Bob,blacb102
Black,Bud,blacb101
Black,Buddy,blacb001
Black,Dave,blacd102
Black,Don,blacd101
Black,Joe,blacj103
Black,John,blacj101
Black,Vic,blacv001
Blackaby,Ethan,blace103
Blackburn,Charlie,blacc101
Blackburn,Earl,blace101
Blackburn,George,blacg102
Blackburn,Jim,blacj102
Blackburn,Nick,blacn001
Blackburn,Ron,blacr101
Blackburn,Wayne,blacw801
Blackburne,Lena,blacl101
Blackerby,George,blacg101
Blackley,Travis,blact001
Blackmon,Charlie,blacc001
Blackwell,Ewell,blace102
Blackwell,Fred,blacf101
Blackwell,Tim,blact101
Blades,Ray,bladr102
Bladt,Rick,bladr101
Blaeholder,George,blaeg101
Blaemire,Rae,blaer101
Blair,Aaron,blaia001
Blair,Bill,blaib101
Blair,Buddy,blaib102
Blair,Carson,blaic001
Blair,Dennis,blaid101
Blair,Footsie,blaif101
Blair,Paul,blaip101
Blair,Walter,blaiw101
Blair,William,blaiw901
Blair,Willie,blaiw001
Blaisdell,Dick,blaid102
Blake,Casey,blakc001
Blake,Ed,blake101
Blake,Harry,blakh101
Blake,Sheriff,blaks101
Blakely,Linc,blakl101
Blakiston,Bob,blakb101
Blakney,Ryan,blakr901
Blalock,Hank,blalh001
Blanchard,Johnny,blanj101
Blanche,Al,blana101
Blanco,Andres,blana001
Blanco,Damaso,bland101
Blanco,Gil,blang101
Blanco,Gregor,blang001
Blanco,Henry,blanh001
Blanco,Ossie,blano101
Blanco,Tony,blant001
Bland,Nate,blann001
Blandford,Fred,blanf901
Blanding,Fred,blanf102
Blank,Coonie,blanc102
Blank,Fred,blanf101
Blank,Matt,blanm001
Blankenship,Cliff,blanc103
Blankenship,Homer,blanh101
Blankenship,Kevin,blank001
Blankenship,Lance,blanl001
Blankenship,Ted,blant101
Blanks,Kyle,blank002
Blanks,Larvell,blanl101
Blanton,Cy,blanc101
Blanton,Joe,blanj001
Blaser,Cory,blasc901
Blash,Jabari,blasj001
Blasingame,Don,blasd101
Blasingame,Wade,blasw101
Blass,Steve,blass101
Blateric,Steve,blats101
Blatnik,Johnny,blatj101
Blattner,Buddy,blatb101
Blauser,Jeff,blauj001
Blauvelt,Harvey,blauh101
Blaylock,Bob,blayb101
Blaylock,Gary,blayg101
Blaylock,Marv,blaym101
Blazek,Michael,blazm001
Blazier,Ron,blazr001
Blefary,Curt,blefc101
Bleier,Richard,bleir001
Blemker,Ray,blemr101
Blessitt,Ike,blesi101
Blethen,Clarence,bletc101
Blevins,Jerry,blevj001
Blewett,Bob,blewb101
Bligh,Ned,blign101
Bliss,Elmer,blise101
Bliss,Frank,blisf101
Bliss,Jack,blisj101
Block,Bruno,blocb101
Block,Cy,blocc101
Blocker,Terry,bloct001
Blodgett,William,blodc901
Blogg,Wes,blogw101
Blomberg,Ron,blomr101
Blomdahl,Ben,blomb001
Blong,Joe,blonj101
Bloodworth,Jimmy,blooj101
Bloom,Ed,bloou901
Bloomfield,Bud,bloob101
Bloomfield,Jack,blooj801
Bloomquist,Willie,bloow001
Blosser,Greg,blosg001
Blott,Jack,blotj101
Blowers,Mike,blowm001
Blue,Bert,blueb101
Blue,Lu,bluel101
Blue,Vida,bluev001
Bluege,Ossie,blueo102
Bluege,Otto,blueo101
Bluejacket,Jim,bluej101
Bluhm,Red,bluhr101
Blum,Geoff,blumg001
Bluma,Jaime,blumj001
Blume,Clint,blumc101
Blyleven,Bert,blylb001
Blyzka,Mike,blyzm101
Boak,Chet,boakc101
Boake,John,boakj901
Boardman,Charlie,boarc101
Boardman,Frederick,boarf101
Bobb,Randy,bobbr101
Bocachica,Hiram,bocah001
Boccabella,John,boccj101
Bocek,Milt,bocem101
Bochte,Bruce,bochb001
Bochtler,Doug,bochd001
Bochy,Brett,bochb003
Bochy,Bruce,bochb002
Bockman,Eddie,bocke101
Bockus,Randy,bockr001
Bocock,Brian,bocob001
Boddicker,Mike,boddm001
Bodie,Ping,bodip101
Boeckel,Tony,boect101
Boehler,George,boehg101
Boehling,Joe,boehj101
Boehmer,Len,boehl101
Boehringer,Brian,boehb001
Boerner,Larry,boerl101
Boesch,Brennan,boesb001
Boever,Joe,boevj001
Bogaerts,Xander,bogax001
Bogar,Tim,bogat001
Bogart,John,bogaj101
Bogener,Terry,boget101
Boggess,Dusty,boggd901
Boggs,Brandon,boggb001
Boggs,Mitchell,boggm001
Boggs,Ray,boggr101
Boggs,Tommy,boggt001
Boggs,Wade,boggw001
Bogle,Warren,boglw101
Bogusevic,Brian,bogub001
Bohanon,Brian,bohab001
Bohen,Pat,bohep101
Bohn,Charlie,bohnc101
Bohn,Matt,bohnm901
Bohn,T.J.,bohnt001
Bohne,Sam,bohns101
Bohnet,John,bohnj101
Boisclair,Bruce,boisb101
Boitano,Dan,boitd101
Bokelmann,Dick,boked101
Boken,Bob,bokeb101
Bokina,Joe,bokij101
Boland,,bolau101
Boland,Bernie,bolab101
Boland,Ed,bolae101
Bold,Charlie,boldc101
Bolden,Bill,boldb101
Bolek,Ken,bolek801
Bolen,Stew,boles101
Boles,Carl,bolec101
Boles,Charles,bolec901
Boles,John,bolej801
Boley,Joe,bolej101
Bolger,Jim,bolgj101
Bolick,Frank,bolif001
Bolin,Bobby,bolib101
Bolling,Frank,bollf101
Bolling,Jack,bollj101
Bolling,Milt,bollm101
Bollo,Greg,bollg101
Bollweg,Don,bolld101
Bolsinger,Mike,bolsm001
Bolton,Cecil,boltc102
Bolton,Cliff,boltc101
Bolton,Rod,boltr001
Bolton,Tom,boltt001
Bomback,Mark,bombm101
Bombard,Marc,bombm801
Bomeisler,Theo,bomet901
Bond,Tommy,bondt101
Bond,Walt,bondw101
Bonderman,Jeremy,bondj001
Bonds,Barry,bondb001
Bonds,Bobby,bondb101
Bone,George,boneg101
Bones,Ricky,boner001
Bonetti,Julio,bonej101
Boney,Hank,boneh101
Bong,Jung,bongj001
Bongiovanni,Nino,bongn101
Bonham,Bill,bonhb101
Bonham,Tiny,bonht101
Bonifacio,Emilio,bonie001
Bonikowski,Joe,bonij101
Bonilla,Bobby,bonib001
Bonilla,Juan,bonij001
Bonilla,Lisalverto,bonil001
Bonin,Greg,bonig901
Bonin,Luther,bonil101
Bonine,Eddie,bonie002
Bonnell,Barry,bonnb001
Bonner,Bobby,bonnb101
Bonner,Frank,bonnf101
Bonness,Bill,bonnb102
Bono,Gus,bonog101
Bonser,Boof,bonsb001
Bonura,Zeke,bonuz101
Booe,Everett,booee101
Booker,Buddy,bookb101
Booker,Chris,bookc001
Booker,Greg,bookg001
Booker,Rod,bookr001
Bool,Al,boola101
Booles,Red,boolr101
Boone,Aaron,boona001
Boone,Bob,boonb001
Boone,Bret,boonb002
Boone,Dan,boond102
Boone,Danny,boond101
Boone,George,boong101
Boone,Ike,booni101
Boone,Luke,boonl101
Boone,Ray,boonr101
Bootcheck,Chris,bootc001
Booth,,bootu101
Booth,Amos,boota101
Booth,Eddie,boote101
Booty,Josh,bootj001
Boozer,John,boozj101
Borbon,Julio,borbj001
Borbon,Pedro,borbp101
Borbon,Pedro,borbp001
Borchard,Joe,borcj001
Borchers,George,borcg101
Bordagaray,Frenchy,bordf101
Borden,Joe,bordj101
Borders,Pat,bordp001
Bordi,Rich,bordr001
Bordick,Mike,bordm001
Bordley,Bill,bordb101
Borga,Steve,borgs901
Borgmann,Glenn,borgg101
Boris,Paul,borip101
Bork,Frank,borkf101
Borkowski,Bob,borkb101
Borkowski,Dave,borkd001
Borland,Toby,borlt001
Borland,Tom,borlt101
Borom,Red,boror101
Boros,Steve,boros101
Boroski,Stan,boros801
Borowski,Joe,boroj001
Borowy,Hank,boroh101
Borton,Babe,bortb101
Boscan,J.C.,boscj001
Boscan,Wilfredo,boscw001
Bosch,Don,boscd101
Bosetti,Rick,boser101
Boshers,Buddy,boshb001
Bosio,Chris,bosic001
Boskie,Shawn,bosks001
Bosley,Thad,boslt001
Bosman,Dick,bosmd101
Boss,Harley,bossh101
Bosser,Mel,bossm101
Bostick,Henry,bosth101
Bostock,Lyman,bostl101
Boston,Daryl,bostd001
Boswell,Andy,boswa101
Boswell,Dave,boswd101
Boswell,Ken,boswk101
Botelho,Derek,boted001
Bottalico,Ricky,bottr001
Bottarini,John,bottj102
Bottenfield,Kent,bottk001
Botting,Ralph,bottr101
Bottomley,Jim,bottj101
Botts,Jason,bottj001
Botz,Bob,botzb101
Bouchee,Ed,bouce101
Boucher,Al,bouca101
Boucher,Denis,boucd001
Boucher,Medric,boucm101
Boudreau,Lou,boudl101
Bouldin,Carl,boulc101
Boultes,Jake,boulj101
Bour,Justin,bourj002
Bourgeois,Jason,bourj001
Bourgeois,Steve,bours001
Bourjos,Chris,bourc101
Bourjos,Peter,bourp001
Bourn,Michael,bourm001
Bournigal,Rafael,bourr001
Bourque,Pat,bourp101
Bouse,Nicholas,bonsn901
Bouton,Jim,boutj101
Bovee,Mike,bovem001
Bovey,Terry,bovet901
Bowa,Larry,bowal001
Bowcock,Benny,bowcb101
Bowden,Michael,bowdm001
Bowden,Tim,bowdt101
Bowen,Chick,bowec102
Bowen,Cy,bowec101
Bowen,Rob,bower002
Bowen,Ryan,bower001
Bowen,Sam,bowes101
Bowens,Sam,bowes103
Bowerman,Frank,bowef102
Bowers,Billy,boweb101
Bowers,Brent,boweb001
Bowers,Cedrick,bowec001
Bowers,Shane,bowes001
Bowers,Stew,bowes102
Bowes,Frank,bowef101
Bowie,Jim,bowij001
Bowie,Micah,bowim001
Bowker,John,bowkj001
Bowler,Grant,bowlg101
Bowles,Brian,bowlb001
Bowles,Charlie,bowlc101
Bowles,Emmett,bowle101
Bowlin,Weldon,bowlw101
Bowling,Steve,bowls101
Bowman,Abe,bowma101
Bowman,Bill,bowmb101
Bowman,Bob,bowmb103
Bowman,Bob,bowmb102
Bowman,Elmer,bowme102
Bowman,Ernie,bowme101
Bowman,Joe,bowmj101
Bowman,Matt,bowmm001
Bowman,Roger,bowmr101
Bowman,Sumner,bowms101
Bowser,Red,bowsr101
Bowsfield,Ted,bowst101
Bowyer,Travis,bowyt001
Boxberger,Brad,boxbb001
Boyd,Bill,boydb101
Boyd,Bob,boydb102
Boyd,Frank,boydf101
Boyd,Gary,boydg101
Boyd,Jake,boydj101
Boyd,Jason,boydj001
Boyd,Matt,boydm001
Boyd,Oil Can,boydo001
Boyd,Ray,boydr101
Boyer,Blaine,boyeb001
Boyer,Clete,boyec102
Boyer,Cloyd,boyec101
Boyer,Jim,boyej901
Boyer,Ken,boyek101
Boyland,Doe,boyld101
Boyle,Buzz,boylb101
Boyle,Eddie,boyle101
Boyle,Henry,boylh102
Boyle,Jack,boylj102
Boyle,Jack,boylj101
Boyle,Jim,boylj103
Boyles,Harry,boylh101
Boze,Marshall,bozem001
Brabender,Gene,brabg101
Brach,Brad,bracb001
Bracho,Silvino,bracs001
Brack,Gibby,bracg101
Bracken,Jack,bracj102
Brackenridge,John,bracj101
Brackman,Andrew,braca001
Braddock,Zach,bradz001
Braden,Dallas,bradd002
Bradey,Don,bradd102
Bradford,Bill,bradb106
Bradford,Buddy,bradb105
Bradford,Chad,bradc001
Bradford,Larry,bradl101
Bradford,Vic,bradv101
Bradley,Al,brada101
Bradley,Archie,brada001
Bradley,Bert,bradb101
Bradley,Bill,bradb102
Bradley,Foghorn,bradf101
Bradley,Fred,bradf102
Bradley,George,bradg103
Bradley,George,bradg101
Bradley,Herb,bradh102
Bradley,Hugh,bradh101
Bradley,Jack,bradj103
Bradley,Jackie,bradj001
Bradley,Jed,bradj002
Bradley,Mark,bradm101
Bradley,Milton,bradm001
Bradley,Phil,bradp001
Bradley,Ryan,bradr001
Bradley,Scott,brads001
Bradley,Tom,bradt102
Bradshaw,Dallas,bradd101
Bradshaw,George,bradg102
Bradshaw,Joe,bradj101
Bradshaw,Terry,bradt001
Brady,,bradu102
Brady,,bradu901
Brady,Bill,bradb104
Brady,Bob,bradb103
Brady,Brian,bradb001
Brady,Cliff,bradc101
Brady,Doug,bradd001
Brady,Jackson,bradj901
Brady,Jim,bradj102
Brady,King,bradk101
Brady,Neal,bradn101
Brady,Steve,brads101
Bragan,Bobby,bragb101
Bragan,Jimmy,bragj801
Bragg,Darren,bragd001
Braggins,Dick,bragd101
Braggs,Glenn,bragg001
Brain,Dave,braid101
Brainard,Asa,braia102
Brainard,Fred,braif101
Braithwood,Al,braia101
Brame,Erv,brame101
Bramhall,Art,brama101
Branca,Ralph,branr103
Brancato,Al,brana101
Branch,Harvey,branh101
Branch,Norm,brann101
Branch,Roy,branr102
Brand,Ron,branr101
Brandenburg,Mark,branm002
Brandom,Chick,branc101
Brandon,Bucky,branb102
Brandt,Bill,branb101
Brandt,Ed,brane101
Brandt,Jackie,branj101
Brannan,Otis,brano101
Brannock,Mike,branm102
Branom,Dud,brand101
Bransfield,Kitty,brank101
Branson,Jeff,branj002
Brant,Marshall,branm101
Brantley,Cliff,branc001
Brantley,Jeff,branj001
Brantley,Michael,branm003
Brantley,Mickey,branm001
Brantly,Rob,branr002
Branyan,Russell,branr001
Brashear,Kitty,brask101
Brashear,Roy,brasr101
Brasier,Ryan,brasr001
Bratcher,Joe,bratj101
Bratschi,Fred,bratf101
Brault,Steven,braus002
Braun,John,brauj101
Braun,Ryan,braur001
Braun,Ryan,braur002
Braun,Steve,braus001
Bravo,Angel,brava101
Braxton,Garland,braxg101
Bray,Bill,brayb001
Bray,Buster,brayb101
Brazell,Craig,brazc001
Brazelton,Dewon,brazd001
Brazill,Frank,brazf101
Brazle,Al,braza101
Brazoban,Yhency,brazy001
Brea,Leslie,breal001
Bream,Sid,breas001
Breazeale,Jim,breaj101
Brecheen,Harry,brech101
Breckinridge,Bill,brecb101
Bredberg,A.C.,bredg901
Brede,Brent,bredb001
Breeden,Danny,breed101
Breeden,Hal,breeh101
Breeden,Joe,breej801
Breeden,Scott,brees801
Breeding,Marv,breem101
Bregman,Alex,brega001
Breining,Fred,breif001
Breitenstein,Alonzo,breia101
Breitenstein,Ted,breit101
Bremer,Herb,bremh101
Bremigan,Nick,bremn901
Brenegan,Sam,brens101
Brenly,Bob,brenb001
Brennan,Ad,brena101
Brennan,Bill,brenb901
Brennan,Don,brend101
Brennan,Jack,brenj102
Brennan,Jack,brenj901
Brennan,Tom,brent001
Brennan,William,brenw001
Brenneman,Jim,brenj101
Brenner,Bert,brenb102
Brenton,Lynn,brenl101
Brentz,Bryce,brenb002
Brenzel,Bill,brenb101
Breslow,Craig,bresc001
Bresnahan,Roger,bresr102
Bressler,Rube,bresr101
Bressoud,Eddie,brese101
Breton,Jim,bretj101
Brett,Duke,bretd101
Brett,George,bretg001
Brett,Ken,bretk101
Brett,Ryan,bretr001
Breuer,Marv,breum101
Brewer,Billy,brewb001
Brewer,Charles,brewc001
Brewer,Jack,brewj101
Brewer,Jim,brewj102
Brewer,Mike,brewm001
Brewer,Rod,brewr001
Brewer,Tom,brewt101
Brewer,Tony,brewt001
Brewington,Jamie,brewj001
Brewster,Charlie,brewc101
Brice,Alan,brica101
Brice,Austin,brica001
Brickell,Fred,bricf101
Brickell,Fritz,bricf102
Brickley,George,bricg101
Brickner,Ralph,bricr101
Brideweser,Jim,bridj101
Bridges,Marshall,bridm101
Bridges,Rocky,bridr101
Bridges,Tommy,bridt101
Bridwell,Al,brida101
Bridwell,Parker,bridp001
Brief,Bunny,brieb101
Briggs,Buttons,brigb101
Briggs,Charlie,brigc101
Briggs,Dan,brigd101
Briggs,Grant,brigg101
Briggs,John,brigj101
Briggs,John,brigj102
